lb,position,tag,type,key,name
a019a04,18,place,end,PL9941,楓橋
a019a04,19,place,start,PL9978,妙利普明塔院
a019a05,1,place,end,PL9978,妙利普明塔院
a019a06,1,place,start,PL9978,寒山禪寺
a019a06,4,place,end,PL9978,寒山禪寺
a019a06,6,place,start,PL9958,閶門
a019a06,7,place,end,PL9958,閶門
a019a06,11,place,start,PL9941,楓橋
a019a06,12,place,end,PL9941,楓橋
a019a06,16,place,start,PL9978,妙利普明塔院
a019a06,21,place,end,PL9978,妙利普明塔院
a019a07,8,person,start,A013528,孫承祐
a019a07,10,person,end,A013528,孫承祐
a019a07,20,place,start,PL9978,普明禪院
a019a08,1,place,end,PL9978,普明禪院
a019a08,7,place,start,PL9978,寒山寺
a019a08,9,place,end,PL9978,寒山寺
a019a08,13,person,start,A004127,寒山
a019a08,14,person,end,A004127,寒山
a019a08,15,person,start,A009211,拾得
a019a08,16,person,end,A009211,拾得
a019a09,9,person,start,A018297,法遷
a019a09,10,person,end,A018297,法遷
a019a09,17,person,start,A018298,昌崇
a019a09,18,person,end,A018298,昌崇
a019a11,10,place,start,PL10035,秀峰寺
a019a11,12,place,end,PL10035,秀峰寺
a019a11,13,place,start,PL9989,慧慶寺
a019a11,15,place,end,PL9989,慧慶寺
a019a11,16,place,start,PL10034,南峰寺
a019a11,18,place,end,PL10034,南峰寺
a019a11,20,place,start,PL10034,古支硎寺
a020a01,2,place,end,PL10034,古支硎寺
a020a01,7,place,start,PL10037,文殊
a020a01,8,place,end,PL10037,文殊
a020a01,9,place,start,PL10038,雲泉
a020a01,10,place,end,PL10038,雲泉
a020a01,11,place,start,PL9904,射瀆
a020a01,12,place,end,PL9904,射瀆
a020a02,3,place,start,PL9978,寒山寺
a020a02,5,place,end,PL9978,寒山寺
a020a02,17,person,start,A018298,昌崇
a020a02,18,person,end,A018298,昌崇
a020a04,3,place,start,PL9918,吳
a020a04,3,place,end,PL9918,吳
a020a04,8,place,start,PL10065,寒山
a020a04,9,place,end,PL10065,寒山
a020a04,11,place,start,PL10062,天平山
a020a04,13,place,end,PL10062,天平山
a020a04,18,place,start,PL10097,法螺禪院
a020a04,21,place,end,PL10097,法螺禪院
a020a05,2,person,start,A018303,趙凡夫
a020a05,4,person,end,A018303,趙凡夫
a020a05,11,place,start,PL9940,金閶
a020a05,12,place,end,PL9940,金閶
a020a05,17,place,start,PL9978,寒山寺
a020a05,19,place,end,PL9978,寒山寺
a020a06,13,person,start,A018303,凡夫
a020a06,14,person,end,A018303,凡夫
a020a07,3,place,start,PL10066,涅槃嶺
a020a07,5,place,end,PL10066,涅槃嶺
a020a07,11,person,start,A004127,寒山
a020a07,12,person,end,A004127,寒山
a020a07,17,place,start,PL10066,涅槃山
a020a07,19,place,end,PL10066,涅槃山
a020a08,1,place,start,PL10015,寒泉
a020a08,2,place,end,PL10015,寒泉
a020a08,4,person,start,A002205,支郎
a020a08,5,person,end,A002205,支郎
a020a08,12,place,start,PL10065,寒山
a020a08,13,place,end,PL10065,寒山
a020a09,5,person,start,A004127,寒山
a020a09,6,person,end,A004127,寒山
a020a09,21,person,start,A004127,寒山
a020a10,1,person,end,A004127,寒山
a020a10,13,person,start,A018303,凡夫
a020a10,14,person,end,A018303,凡夫
a021a01,1,place,start,PL9978,寒山寺
a021a01,3,place,end,PL9978,寒山寺
a021a01,5,place,start,PL9941,楓橋
a021a01,6,place,end,PL9941,楓橋
a021a01,16,place,start,PL9978,妙利普明塔院
a021a01,21,place,end,PL9978,妙利普明塔院
a021a02,9,person,start,A018298,昌崇
a021a02,10,person,end,A018298,昌崇
a021a02,18,person,start,A018317,深谷昶
a021a02,20,person,end,A018317,深谷昶
a021a03,6,person,start,A018318,況鍾
a021a03,7,person,end,A018318,況鍾
a021a03,14,person,start,A018321,本寂
a021a03,15,person,end,A018321,本寂
a021a04,4,person,start,A018329,明吾
a021a04,5,person,end,A018329,明吾
a021a04,6,person,start,A018330,鑒
a021a04,6,person,end,A018330,鑒
a021a04,19,person,start,A018329,釋西流
a021a04,21,person,end,A018329,釋西流
a021a06,11,person,start,A018337,天與
a021a06,12,person,end,A018337,天與
a021a07,1,place,start,PL9978,寒山禪寺
a021a07,4,place,end,PL9978,寒山禪寺
a021a07,6,place,start,PL9978,妙利普明塔院
a021a07,11,place,end,PL9978,妙利普明塔院
a021a11,2,place,start,PL9978,寒山
a021a11,3,place,end,PL9978,寒山
a021a11,6,place,start,PL9978,妙利普明塔院
a021a11,11,place,end,PL9978,妙利普明塔院
a022a01,11,person,start,A018721,王
a022a01,11,person,end,A018721,王
a022a01,20,person,start,A013528,孫承祐
a022a02,1,person,end,A013528,孫承祐
a022a02,9,person,start,A018342,孫覿
a022a02,10,person,end,A018342,孫覿
a022a05,4,person,start,A018343,張師中
a022a05,6,person,end,A018343,張師中
a022a05,13,person,start,A000868,范文穆
a022a05,15,person,end,A000868,范文穆
a022a06,3,person,start,A008526,張孝祥
a022a06,5,person,end,A008526,張孝祥
a022a07,6,person,start,A018344,湯仲友
a022a07,8,person,end,A018344,湯仲友
a022a08,8,person,start,A009023,高啟
a022a08,9,person,end,A009023,高啟
a022a11,21,person,start,A009023,季廸
a023a01,1,person,end,A009023,季廸
a023a02,12,place,start,PL9918,吳
a023a02,12,place,end,PL9918,吳
a023a05,15,person,start,A018345,宣能
a023a05,16,person,end,A018345,宣能
a023a08,9,person,start,A018346,果圓
a023a08,10,person,end,A018346,果圓
a023a08,19,person,start,A018347,趙文麟
a023a08,21,person,end,A018347,趙文麟
a023a09,15,place,start,PL9958,閶門
a023a09,16,place,end,PL9958,閶門
a024a02,12,person,start,A018161,陳夔龍
a024a02,14,person,end,A018161,陳夔龍
a024a02,16,place,start,PL23625,中州
a024a02,17,place,end,PL23625,中州
a024a02,21,place,start,PL8557,吳
a024a02,21,place,end,PL8557,吳
a024a04,20,person,start,A000814,俞樾
a024a04,21,person,end,A000814,俞樾
a024a06,7,place,start,PL34481,雲陽
a024a06,8,place,end,PL34481,雲陽
a024a06,9,person,start,A006693,程德全
a024a06,11,person,end,A006693,程德全
a024a06,16,person,start,A018160,陸鍾琦
a024a06,18,person,end,A018160,陸鍾琦
a024a09,3,place,start,PL9916,吳
a024a09,3,place,end,PL9916,吳
a024a09,9,person,start,A018348,鄒福保
a024a09,11,person,end,A018348,鄒福保
a024a10,2,person,start,A018342,孫覿
a024a10,3,person,end,A018342,孫覿
a024a10,4,place,start,PL9978,楓橋寺
a024a10,6,place,end,PL9978,楓橋寺
a024a11,1,place,start,PL9863,平江
a024a11,2,place,end,PL9863,平江
a024a11,5,person,start,A004029,白公
a024a11,6,person,end,A004029,白公
a025a02,16,person,start,A003552,錢鏐
a025a02,17,person,end,A003552,錢鏐
a025a02,20,person,start,A008599,黃巢
a025a02,21,person,end,A008599,黃巢
a025a03,1,person,start,A010641,董昌
a025a03,2,person,end,A010641,董昌
a025a04,6,place,start,PL83,中國
a025a04,7,place,end,PL83,中國
a025a06,16,person,start,A014767,吳泰伯
a025a06,18,person,end,A014767,吳泰伯
a025a07,1,person,start,A003875,唐昭宗
a025a07,3,person,end,A003875,唐昭宗
a025a07,5,place,start,PL12388,甯海
a025a07,6,place,end,PL12388,甯海
a025a07,13,person,start,A003552,錢鏐
a025a07,14,person,end,A003552,錢鏐
a025a08,16,place,start,PL9978,楓橋寺
a025a08,18,place,end,PL9978,楓橋寺
a025a10,16,place,start,PL9978,妙利普明塔院
a025a10,21,place,end,PL9978,妙利普明塔院
a025a11,10,person,start,A010970,張繼
a025a11,11,person,end,A010970,張繼
a025a11,12,person,start,A007614,張祐
a025a11,13,person,end,A007614,張祐
a026a01,5,place,start,PL9978,楓橋寺
a026a01,7,place,end,PL9978,楓橋寺
a026a02,1,person,start,A013528,孫承祐
a026a02,3,person,end,A013528,孫承祐
a026a03,7,place,start,PL9978,普明禪院
a026a03,10,place,end,PL9978,普明禪院
a026a06,3,person,start,A018297,法遷
a026a06,4,person,end,A018297,法遷
a026a09,8,person,start,A018297,遷老
a026a09,9,person,end,A018297,遷老
a027a04,20,person,start,A018297,遷老
a027a04,21,person,end,A018297,遷老
a028a03,17,place,start,PL9721,晉陵
a028a03,18,place,end,PL9721,晉陵
a028a03,19,person,start,A018342,孫覿
a028a03,20,person,end,A018342,孫覿
a028a05,2,person,start,A004641,王穉登
a028a05,4,person,end,A004641,王穉登
a028a05,5,place,start,PL9978,寒山寺
a028a05,7,place,end,PL9978,寒山寺
a028a05,8,person,start,A018350,旭公
a028a05,9,person,end,A018350,旭公
a028a06,3,place,start,PL9978,寒山
a028a06,4,place,end,PL9978,寒山
a028a09,1,person,start,A018350,正旭
a028a09,2,person,end,A018350,正旭
a028a09,5,person,start,A018350,曉山
a028a09,6,person,end,A018350,曉山
a028a09,13,person,start,A002205,支郎
a028a09,14,person,end,A002205,支郎
a028a10,1,person,start,A001204,惠遠
a028a10,2,person,end,A001204,惠遠
a029a03,7,person,start,A002900,給孤
a029a03,8,person,end,A002900,給孤
a029a03,17,person,start,A002034,阿育
a029a03,18,person,end,A002034,阿育
a029a05,17,place,start,PL9978,寒山寺
a029a05,19,place,end,PL9978,寒山寺
a029a08,3,person,start,A000814,俞樾
a029a08,4,person,end,A000814,俞樾
a029a08,7,place,start,PL9978,寒山寺
a029a08,9,place,end,PL9978,寒山寺
a029a09,1,person,start,A018161,筱石中丞
a029a09,4,person,end,A018161,筱石中丞
a029a09,7,place,start,PL23625,中州
a029a09,8,place,end,PL23625,中州
a029a11,2,place,start,PL9978,寒山寺
a029a11,4,place,end,PL9978,寒山寺
a030a01,16,place,start,PL8557,江蘇
a030a01,17,place,end,PL8557,江蘇
a030a03,8,place,start,PL8352,三吳
a030a03,9,place,end,PL8352,三吳
a030a04,8,place,start,PL9978,寒山
a030a04,9,place,end,PL9978,寒山
a030a05,5,place,start,PL9941,楓橋
a030a05,6,place,end,PL9941,楓橋
a030a05,9,place,start,PL9978,寒山寺
a030a05,11,place,end,PL9978,寒山寺
a030a07,15,person,start,A009194,文待詔
a030a07,17,person,end,A009194,文待詔
a030a07,21,person,start,A010970,張繼
a030a07,22,person,end,A010970,張繼
a030a08,13,person,start,A018140,唐六如
a030a08,15,person,end,A018140,唐六如
a030a10,6,place,start,PL23326,大梁
a030a10,7,place,end,PL23326,大梁
a031a04,10,person,start,A009194,文待詔
a031a04,12,person,end,A009194,文待詔
a031a04,15,person,start,A010970,張懿孫
a031a04,17,person,end,A010970,張懿孫
a031a08,7,place,start,PL9915,長洲
a031a08,8,place,end,PL9915,長洲
a031a08,9,place,start,PL9914,元和
a031a08,10,place,end,PL9914,元和
a031a08,11,place,start,PL9991,吳縣
a031a08,12,place,end,PL9991,吳縣
a031a09,14,place,start,PL9914,元和縣
a031a09,16,place,end,PL9914,元和縣
a031a09,17,person,start,A018351,竇君鎮山
a031a09,20,person,end,A018351,竇君鎮山
a031a10,7,place,start,PL23625,中州
a031a10,8,place,end,PL23625,中州
a031a11,13,place,start,PL9978,寒山寺
a031a11,15,place,end,PL9978,寒山寺
a032a01,3,place,start,PL9978,妙利普明塔院
a032a01,8,place,end,PL9978,妙利普明塔院
a032a01,10,person,start,A004127,寒山子
a032a01,12,person,end,A004127,寒山子
a032a01,22,place,start,PL9916,吳中
a032a02,1,place,end,PL9916,吳中
a032a02,10,place,start,PL9978,寒山寺
a032a02,12,place,end,PL9978,寒山寺
a032a02,14,person,start,A010970,懿孫
a032a02,15,person,end,A010970,懿孫
a032a03,2,place,start,PL83,中國
a032a03,3,place,end,PL83,中國
a032a03,9,place,start,PL48414,東瀛
a032a03,10,place,end,PL48414,東瀛
a032a03,13,place,start,PL9916,吳
a032a03,13,place,end,PL9916,吳
a032a03,16,place,start,PL48414,日本
a032a03,17,place,end,PL48414,日本
a032a04,11,place,start,PL9978,寒山寺
a032a04,13,place,end,PL9978,寒山寺
a032a05,8,place,start,PL9978,寒山寺
a032a05,10,place,end,PL9978,寒山寺
a032a11,1,person,start,A010970,張懿孫
a032a11,3,person,end,A010970,張懿孫
a032a11,8,person,start,A009194,衡山
a032a11,9,person,end,A009194,衡山
a033a01,4,person,start,A018140,六如居士
a033a01,7,person,end,A018140,六如居士
a033a03,2,person,start,A018140,唐子畏
a033a03,4,person,end,A018140,唐子畏
a033a04,10,person,start,A000814,曲園先生
a033a04,13,person,end,A000814,曲園先生
a033a07,3,place,start,PL9978,寒山寺
a033a07,5,place,end,PL9978,寒山寺
a033a08,1,place,start,PL9916,吳中
a033a08,2,place,end,PL9916,吳中
a033a08,15,place,start,PL9978,寒山寺
a033a08,17,place,end,PL9978,寒山寺
a033a09,4,place,start,PL9941,楓橋
a033a09,5,place,end,PL9941,楓橋
a033a09,11,place,start,PL10063,靈巖
a033a09,12,place,end,PL10063,靈巖
a033a09,13,place,start,PL10008,支硎
a033a09,14,place,end,PL10008,支硎
a033a10,12,person,start,A004127,寒山子
a033a10,14,person,end,A004127,寒山子
a033a11,7,person,start,A009887,韋
a033a11,7,person,end,A009887,韋
a033a11,8,person,start,A004029,白
a033a11,8,person,end,A004029,白
a034a01,8,person,start,A010970,張懿孫
a034a01,10,person,end,A010970,張懿孫
a034a03,5,place,start,PL9969,楓江
a034a03,6,place,end,PL9969,楓江
a034a03,20,person,start,A004127,寒
a034a03,20,person,end,A004127,寒
a034a03,21,person,start,A009211,拾
a034a03,21,person,end,A009211,拾
a035a03,22,person,start,A018352,張人駿
