lb,position,tag,type,key,name
0003a02,1,place,start,PL13847,普陀
0003a02,2,place,end,PL13847,普陀
0003a06,10,place,start,PL151,東海
0003a06,11,place,end,PL151,東海
0004a01,1,place,start,PL13847,普陀
0004a01,2,place,end,PL13847,普陀
0004a05,12,place,start,PL13847,補陀
0004a06,1,place,end,PL13847,補陀
0006a04,1,place,start,PL151,東海
0006a04,2,place,end,PL151,東海
0006a04,5,person,start,A006952,周應賓
0006a04,7,person,end,A006952,周應賓
0007a01,1,place,start,PL13847,補陀山
0007a01,3,place,end,PL13847,補陀山
0007a02,8,place,start,PL13847,補怛洛伽山
0007a02,12,place,end,PL13847,補怛洛伽山
0007a02,14,place,start,PL36087,峩眉
0007a03,1,place,end,PL36087,峩眉
0007a03,2,place,start,PL5250,五臺
0007a03,3,place,end,PL5250,五臺
0007a04,4,place,start,PL13847,洛伽
0007a04,5,place,end,PL13847,洛伽
0007a05,1,place,start,PL57339,丹山赤水
0007a05,4,place,end,PL57339,丹山赤水
0007a05,8,person,start,A002803,觀音大士
0007a05,11,person,end,A002803,觀音大士
0007a06,8,place,start,PL13865,紫竹栴林
0007a06,11,place,end,PL13865,紫竹栴林
0007a06,13,person,start,A007249,善財
0008a01,1,person,end,A007249,善財
0009a03,14,person,start,A007052,張中官
0009a04,2,person,end,A007052,張中官
0010a05,2,person,start,A006952,周少宰
0010a05,4,person,end,A006952,周少宰
0010a05,5,person,start,A007025,屠儀部
0010a05,7,person,end,A007025,屠儀部
0010a05,8,person,start,A007782,沈符卿
0010a05,10,person,end,A007782,沈符卿
0011a02,4,person,start,A007025,屠生
0011a02,5,person,end,A007025,屠生
0011a03,11,place,start,PL13847,小白華
0011a03,13,place,end,PL13847,小白華
0012a04,5,place,start,PL12264,定海
0012a04,6,place,end,PL12264,定海
0012a04,8,place,start,PL28559,椘潛
0012a04,9,place,end,PL28559,椘潛
0012a04,10,person,start,A006973,樊王家
0012a04,12,person,end,A006973,樊王家
0013a02,1,place,start,PL13847,補陀
0013a02,2,place,end,PL13847,補陀
0013a02,12,place,start,PL13847,白華
0013a02,13,place,end,PL13847,白華
0013a04,1,person,start,A006997,侯大將軍
0013a04,4,person,end,A006997,侯大將軍
0013a04,15,place,start,PL12264,㝎
0013a04,15,place,end,PL12264,㝎
0014a02,8,place,start,PL13847,補陀
0014a02,9,place,end,PL13847,補陀
0015a02,7,person,start,A002803,南海大士
0015a02,10,person,end,A002803,南海大士
0019a04,11,place,start,PL13847,補陀
0019a04,12,place,end,PL13847,補陀
0016a02,7,person,start,A008340,關神
0016a02,8,person,end,A008340,關神
0017a02,4,place,start,PL13847,補陀
0017a02,5,place,end,PL13847,補陀
0020a01,9,person,start,A006978,性能
0020a01,10,person,end,A006978,性能
0020a04,3,person,start,A006975,邵輔忠
0020a04,5,person,end,A006975,邵輔忠
0025a04,5,place,start,PL13847,普陀山
0025a04,7,place,end,PL13847,普陀山
0025a04,8,place,start,PL14059,寶陀禪寺
0025a04,11,place,end,PL14059,寶陀禪寺
0026a03,3,person,start,A007207,慈聖宣文明肅皇太后
0026a03,11,person,end,A007207,慈聖宣文明肅皇太后
0028a02,3,place,start,PL13847,南海普陀山
0028a02,7,place,end,PL13847,南海普陀山
0028a02,8,place,start,PL14059,普陀寺
0028a02,10,place,end,PL14059,普陀寺
0030a02,2,person,start,A007209,趙永
0030a02,3,person,end,A007209,趙永
0031a01,5,place,start,PL13847,南海普陀山
0031a01,9,place,end,PL13847,南海普陀山
0031a01,10,place,start,PL14059,普陀寺
0031a01,12,place,end,PL14059,普陀寺
0033a04,3,person,start,A007207,慈聖宣文明肅皇太后
0033a04,11,person,end,A007207,慈聖宣文明肅皇太后
0041a01,3,person,start,A007207,慈聖宣文明肅皇太后
0041a01,11,person,end,A007207,慈聖宣文明肅皇太后
0042a05,7,person,start,A002174,素王
0042a05,8,person,end,A002174,素王
0044a04,2,person,start,A019588,普惠
0044a04,3,person,end,A019588,普惠
0044a04,6,person,start,A003079,普賢
0044a04,7,person,end,A003079,普賢
0047a03,3,person,start,A007207,慈聖宣文明肅皇太后
0047a03,11,person,end,A007207,慈聖宣文明肅皇太后
0053a01,5,place,start,PL14059,普陀寺
0053a01,7,place,end,PL14059,普陀寺
0053a06,3,person,start,A007207,慈聖宣文明肅貞壽端獻恭熹皇太后
0054a01,5,person,end,A007207,慈聖宣文明肅貞壽端獻恭熹皇太后
0054a04,7,place,start,PL153,南海
0054a04,8,place,end,PL153,南海
0054a04,9,place,start,PL14059,普陀寺
0054a04,11,place,end,PL14059,普陀寺
0056a04,4,place,start,PL13847,洛伽山
0056a04,6,place,end,PL13847,洛伽山
0056a05,2,person,start,A002803,觀音大士
0056a05,5,person,end,A002803,觀音大士
0057a03,7,place,start,PL23663,白馬
0057a03,8,place,end,PL23663,白馬
0057a04,6,place,start,PL48268,靈鷲
0057a04,7,place,end,PL48268,靈鷲
0063a05,2,place,start,PL13847,洛伽
0063a05,3,place,end,PL13847,洛伽
0065a05,6,person,start,A007052,張隨
0065a05,7,person,end,A007052,張隨
0071a02,7,person,start,A006952,周應賓
0071a02,9,person,end,A006952,周應賓
0071a03,5,person,start,A007782,沈泰鴻
0071a03,7,person,end,A007782,沈泰鴻
0071a04,7,person,start,A006975,邵輔忠
0071a04,9,person,end,A006975,邵輔忠
0071a05,8,person,start,A007052,張隨
0071a05,9,person,end,A007052,張隨
0071a07,2,place,start,PL83,九州
0071a07,3,place,end,PL83,九州
0071a07,11,place,start,PL13847,白華
0071a07,12,place,end,PL13847,白華
0103a02,2,place,start,PL57339,丹山赤水
0103a02,5,place,end,PL57339,丹山赤水
0103a02,13,place,start,PL13847,洛伽
0103a02,14,place,end,PL13847,洛伽
0103a08,1,place,start,PL13847,補陀洛伽山
0103a08,5,place,end,PL13847,補陀洛伽山
0103a08,7,place,start,PL13793,昌國
0103a08,8,place,end,PL13793,昌國
0103a08,9,place,start,PL151,東海
0103a08,10,place,end,PL151,東海
0103a08,14,place,start,PL12264,定海縣
0103a08,16,place,end,PL12264,定海縣
0104a01,14,place,start,PL13956,小洛伽山
0104a01,17,place,end,PL13956,小洛伽山
0104a01,20,place,start,PL14039,月嶴山
0104a01,22,place,end,PL14039,月嶴山
0104a01,25,place,start,PL13747,舟山
0104a01,26,place,end,PL13747,舟山
0104a01,29,place,start,PL13839,霍山
0104a01,30,place,end,PL13839,霍山
0104a02,24,person,start,A007249,善財
0104a02,25,person,end,A007249,善財
0104a03,1,person,start,A002803,觀音菩薩
0104a03,4,person,end,A002803,觀音菩薩
0104a04,6,person,start,A006905,梅子真
0104a04,8,person,end,A006905,梅子真
0104a04,16,person,start,A007267,吳萊
0104a04,17,person,end,A007267,吳萊
0104a04,19,person,start,A007025,屠隆
0104a04,20,person,end,A007025,屠隆
0104a04,23,place,start,PL13984,梵山
0104a04,24,place,end,PL13984,梵山
0104a05,21,person,start,A007052,張隨
0104a05,22,person,end,A007052,張隨
0104a06,1,place,start,PL14001,金鉢盂山
0104a06,4,place,end,PL14001,金鉢盂山
0104a06,8,place,start,PL13753,蓮花洋
0104a06,10,place,end,PL13753,蓮花洋
0104a06,12,place,start,PL13840,香爐花瓶山
0104a06,16,place,end,PL13840,香爐花瓶山
0104a07,7,place,start,PL13973,茶山
0104a07,8,place,end,PL13973,茶山
0104a07,11,place,start,PL13974,東方巖
0104a07,13,place,end,PL13974,東方巖
0104a08,1,place,start,PL13997,金剛峯
0104a08,3,place,end,PL13997,金剛峯
0104a08,5,place,start,PL14012,白華嶺
0104a08,7,place,end,PL14012,白華嶺
0104a08,9,place,start,PL13977,玉趣峯
0104a08,11,place,end,PL13977,玉趣峯
0104a08,13,place,start,PL14129,太子塔
0104a08,15,place,end,PL14129,太子塔
0104a08,17,place,start,PL13994,彌陀峯
0104a08,19,place,end,PL13994,彌陀峯
0104a08,21,place,start,PL13993,塔子峯
0105a01,2,place,end,PL13993,塔子峯
0105a01,4,place,start,PL13993,塔子峯
0105a01,6,place,end,PL13993,塔子峯
0105a01,8,place,start,PL13885,西天門
0105a01,10,place,end,PL13885,西天門
0105a01,12,place,start,PL13976,逹磨峯
0105a01,14,place,end,PL13976,逹磨峯
0105a01,16,place,start,PL13885,西天門
0105a01,18,place,end,PL13885,西天門
0105a02,4,person,start,A004030,趙孟頫
0105a02,6,person,end,A004030,趙孟頫
0105a02,13,place,start,PL13978,靈鷲峯
0105a02,15,place,end,PL13978,靈鷲峯
0105a02,17,place,start,PL14011,妙應峯
0105a02,19,place,end,PL14011,妙應峯
0105a02,21,place,start,PL14011,妙應峯
0105a02,23,place,end,PL14011,妙應峯
0105a03,2,place,start,PL14008,白衣峯
0105a03,4,place,end,PL14008,白衣峯
0105a03,6,place,start,PL14008,白衣峯
0105a03,8,place,end,PL14008,白衣峯
0105a03,10,place,start,PL13882,東天門
0105a03,12,place,end,PL13882,東天門
0105a03,14,place,start,PL13979,觀音峯
0105a03,16,place,end,PL13979,觀音峯
0105a03,18,place,start,PL13857,無畏石
0105a03,20,place,end,PL13857,無畏石
0105a04,1,place,start,PL13963,菩薩頂
0105a04,3,place,end,PL13963,菩薩頂
0105a04,5,place,start,PL13973,茶山
0105a04,6,place,end,PL13973,茶山
0105a04,14,place,start,PL14010,煉丹峯
0105a04,16,place,end,PL14010,煉丹峯
0105a04,18,place,start,PL13967,饑飽嶺
0105a04,20,place,end,PL13967,饑飽嶺
0105a04,21,person,start,A006905,梅福
0105a04,22,person,end,A006905,梅福
0105a05,8,place,start,PL14012,白華峯
0105a05,10,place,end,PL14012,白華峯
0105a05,12,place,start,PL14210,三官堂
0105a05,14,place,end,PL14210,三官堂
0105a05,18,person,start,A007052,張隨
0105a05,19,person,end,A007052,張隨
0105a06,1,place,start,PL13981,光熙峯
0105a06,3,place,end,PL13981,光熙峯
0105a06,5,place,start,PL14088,鎮海寺
0105a06,7,place,end,PL14088,鎮海寺
0105a06,9,place,start,PL13996,會仙峰
0105a06,11,place,end,PL13996,會仙峰
0105a06,13,place,start,PL14217,育㤙院
0105a06,15,place,end,PL14217,育㤙院
0105a06,17,place,start,PL12146,勾章
0105a06,18,place,end,PL12146,勾章
0105a06,19,person,start,A019635,錢維翰
0105a06,21,person,end,A019635,錢維翰
0105a07,1,place,start,PL13856,獅子巖
0105a07,3,place,end,PL13856,獅子巖
0105a07,7,place,start,PL14129,太子塔
0105a07,9,place,end,PL14129,太子塔
0105a07,11,place,start,PL14040,鷹嘴巖
0105a07,13,place,end,PL14040,鷹嘴巖
0105a07,15,place,start,PL13880,摩尼洞
0105a07,17,place,end,PL13880,摩尼洞
0105a07,19,place,start,PL13974,東方巖
0105a07,21,place,end,PL13974,東方巖
0105a08,2,place,start,PL13973,茶山
0105a08,3,place,end,PL13973,茶山
0105a08,5,place,start,PL14031,象巖
0105a08,6,place,end,PL14031,象巖
0105a08,8,place,start,PL13857,無畏石
0105a08,10,place,end,PL13857,無畏石
0105a08,12,place,start,PL13980,佛手巖
0105a08,14,place,end,PL13980,佛手巖
0105a08,16,place,start,PL13979,觀音峯
0105a08,18,place,end,PL13979,觀音峯
0105a08,20,place,start,PL14035,虎巖
0105a08,21,place,end,PL14035,虎巖
0106a01,2,place,start,PL13882,東天門
0106a01,4,place,end,PL13882,東天門
0106a01,6,place,start,PL13925,圓通巖
0106a01,8,place,end,PL13925,圓通巖
0106a01,10,place,start,PL13807,司基灣
0106a01,12,place,end,PL13807,司基灣
0106a01,14,place,start,PL14030,玲瓏巖
0106a01,16,place,end,PL14030,玲瓏巖
0106a01,18,place,start,PL13897,金剛窟
0106a01,20,place,end,PL13897,金剛窟
0106a02,1,place,start,PL13926,西方巖
0106a02,3,place,end,PL13926,西方巖
0106a02,5,place,start,PL13925,圓通巖
0106a02,7,place,end,PL13925,圓通巖
0106a03,1,place,start,PL14058,潮音洞
0106a03,3,place,end,PL14058,潮音洞
0106a03,5,place,start,PL151,東大洋
0106a03,7,place,end,PL151,東大洋
0106a04,12,place,start,PL13875,龍女洞
0106a04,14,place,end,PL13875,龍女洞
0106a04,16,place,start,PL14058,潮音洞
0106a04,18,place,end,PL14058,潮音洞
0106a05,8,place,start,PL13897,金剛窟
0106a05,10,place,end,PL13897,金剛窟
0106a05,14,place,start,PL13808,幽靜灣
0106a05,16,place,end,PL13808,幽靜灣
0106a06,1,place,start,PL13881,法華洞
0106a06,3,place,end,PL13881,法華洞
0106a06,13,person,start,A007605,李應詔
0106a06,15,person,end,A007605,李應詔
0106a06,21,place,start,PL13880,摩尼洞
0106a06,23,place,end,PL13880,摩尼洞
0106a07,2,place,start,PL13944,天箆
0106a07,3,place,end,PL13944,天箆
0106a08,1,place,start,PL14012,白華嶺
0106a08,3,place,end,PL14012,白華嶺
0106a08,5,place,start,PL13977,玉趣峯
0106a08,7,place,end,PL13977,玉趣峯
0106a08,9,place,start,PL13841,栴檀嶺
0106a08,11,place,end,PL13841,栴檀嶺
0106a08,16,place,start,PL13967,饑飽嶺
0106a08,18,place,end,PL13967,饑飽嶺
0107a01,1,place,start,PL14015,圓通嶺
0107a01,3,place,end,PL14015,圓通嶺
0107a01,5,place,start,PL13978,靈鷲峯
0107a01,7,place,end,PL13978,靈鷲峯
0107a01,9,place,start,PL13983,青鼓嶺
0107a01,11,place,end,PL13983,青鼓嶺
0107a01,13,place,start,PL14088,鎮海寺
0107a01,15,place,end,PL14088,鎮海寺
0107a01,17,place,start,PL14019,笑天獅子嶺
0107a02,2,place,end,PL14019,笑天獅子嶺
0107a02,4,place,start,PL13983,青鼓嶺
0107a02,6,place,end,PL13983,青鼓嶺
0107a03,1,place,start,PL13867,磐陀石
0107a03,3,place,end,PL13867,磐陀石
0107a03,10,place,start,PL13885,西天門
0107a03,12,place,end,PL13885,西天門
0107a06,5,place,start,PL13857,無畏石
0107a06,7,place,end,PL13857,無畏石
0107a06,9,place,start,PL13980,佛手巖
0107a06,11,place,end,PL13980,佛手巖
0107a07,1,place,start,PL13944,天箆石
0107a07,3,place,end,PL13944,天箆石
0107a07,5,place,start,PL13880,摩尼洞
0107a07,7,place,end,PL13880,摩尼洞
0107a07,9,place,start,PL13947,疊子石
0107a07,11,place,end,PL13947,疊子石
0107a07,13,place,start,PL13980,佛手巖
0107a07,15,place,end,PL13980,佛手巖
0107a07,17,place,start,PL13987,毛跳石
0107a07,19,place,end,PL13987,毛跳石
0107a08,2,place,start,PL13842,求現臺
0107a08,4,place,end,PL13842,求現臺
