lb,position,tag,type,key,name
0037a03,2,place,end,PL11880,禹杭
0038a02,6,person,start,A004379,唐代宗
0038a02,8,person,end,A004379,唐代宗
0038a02,9,person,start,A003564,宋理宗
0038a02,11,person,end,A003564,宋理宗
0038a03,1,person,start,A003672,高祖
0038a03,2,person,end,A003672,高祖
0038a03,3,person,start,A000149,成祖
0038a03,4,person,end,A000149,成祖
0038a03,6,person,start,A003693,神宗
0038a03,7,person,end,A003693,神宗
0039a04,2,place,start,PL11772,徑山
0039a04,3,place,end,PL11772,徑山
0042a05,8,place,start,PL11772,徑山
0042a05,9,place,end,PL11772,徑山
0045a01,3,person,start,A021643,向平
0045a01,4,person,end,A021643,向平
0045a01,9,person,start,A002812,少文
0045a01,10,person,end,A002812,少文
0045a03,6,place,start,PL5250,清凉
0045a03,7,place,end,PL5250,清凉
0045a03,8,place,start,PL36087,峨嵋
0045a03,9,place,end,PL36087,峨嵋
0045a05,5,person,start,A020568,元實
0045a05,6,person,end,A020568,元實
0047a01,8,place,start,PL11508,武林
0047a01,9,place,end,PL11508,武林
0047a01,10,person,start,A004185,黃汝亨
0047a02,2,person,end,A004185,黃汝亨
0049a02,1,person,start,A020635,李流芳
0049a02,3,person,end,A020635,李流芳
0049a02,5,person,start,A020635,長蘅
0049a02,6,person,end,A020635,長蘅
0049a02,7,place,start,PL8421,嘉定
0049a02,8,place,end,PL8421,嘉定
0049a03,1,person,start,A020646,王宇春
0049a03,3,person,end,A020646,王宇春
0049a03,5,person,start,A020646,季和
0049a03,6,person,end,A020646,季和
0049a03,7,place,start,PL10153,常熟
0049a03,8,place,end,PL10153,常熟
0049a04,1,person,start,A020668,李縠
0049a04,2,person,end,A020668,李縠
0049a04,4,person,start,A020668,孟芳
0049a04,5,person,end,A020668,孟芳
0049a04,6,place,start,PL10153,常熟
0049a04,7,place,end,PL10153,常熟
0049a05,1,person,start,A020667,沈煥然
0049a05,3,person,end,A020667,沈煥然
0049a05,5,person,start,A020667,無文
0049a05,6,person,end,A020667,無文
0049a05,7,place,start,PL11880,餘杭
0049a05,8,place,end,PL11880,餘杭
0049a06,1,person,start,A008240,聞啟祥
0049a06,3,person,end,A008240,聞啟祥
0049a06,5,person,start,A008240,子將
0049a06,6,person,end,A008240,子將
0049a06,7,place,start,PL11509,錢唐
0049a06,8,place,end,PL11509,錢唐
0050a01,1,person,start,A020652,嚴調御
0050a01,3,person,end,A020652,嚴調御
0050a01,5,person,start,A020652,印持
0050a01,6,person,end,A020652,印持
0050a01,7,place,start,PL11880,餘杭
0050a01,8,place,end,PL11880,餘杭
0050a02,1,person,start,A020656,王道焜
0050a02,3,person,end,A020656,王道焜
0050a02,5,person,start,A020656,昭平
0050a02,6,person,end,A020656,昭平
0050a02,7,place,start,PL11509,錢唐
0050a02,8,place,end,PL11509,錢唐
0050a03,1,person,start,A020658,時載杲
0050a03,3,person,end,A020658,時載杲
0050a03,5,person,start,A020658,旭如
0050a03,6,person,end,A020658,旭如
0050a03,7,place,start,PL10153,常熟
0050a03,8,place,end,PL10153,常熟
0050a04,1,person,start,A020660,釋廣來
0050a04,3,person,end,A020660,釋廣來
0050a04,5,person,start,A020660,無從
0050a04,6,person,end,A020660,無從
0050a04,7,place,start,PL8487,華亭
0050a04,8,place,end,PL8487,華亭
0050a05,1,person,start,A020665,釋超宗
0050a05,3,person,end,A020665,釋超宗
0050a05,5,person,start,A020665,曇衍
0050a05,6,person,end,A020665,曇衍
0050a05,7,place,start,PL27865,江陵
0050a05,8,place,end,PL27865,江陵
0051a02,17,place,start,PL11772,徑山
0051a02,18,place,end,PL11772,徑山
0051a04,5,person,start,A000475,大慧杲
0051a04,7,person,end,A000475,大慧杲
0051a07,9,person,start,A000589,宗淨
0051a07,10,person,end,A000589,宗淨
0051a09,13,person,start,A001037,松源
0051a09,14,person,end,A001037,松源
0052a02,2,person,start,A007548,馮開之
0052a02,4,person,end,A007548,馮開之
0052a02,5,person,start,A004257,陸五臺
0052a02,7,person,end,A004257,陸五臺
0052a02,12,person,start,A000944,達觀
0052a02,13,person,end,A000944,達觀
0052a03,3,place,start,PL5250,清凉
0052a03,4,place,end,PL5250,清凉
0052a03,8,place,start,PL11828,寂照
0052a03,9,place,end,PL11828,寂照
0052a03,13,place,start,PL11777,化城
0052a03,14,place,end,PL11777,化城
0052a03,16,place,start,PL11772,雙徑
0052a03,17,place,end,PL11772,雙徑
0052a06,7,person,start,A001681,憨山
0052a06,8,person,end,A001681,憨山
0052a06,9,person,start,A007841,無幻
0052a06,10,person,end,A007841,無幻
0052a06,11,person,start,A005648,湛然
0052a06,12,person,end,A005648,湛然
0054a09,6,place,start,PL12721,楞嚴寺
0054a09,8,place,end,PL12721,楞嚴寺
0055a01,1,place,start,PL11772,徑山
0055a01,2,place,end,PL11772,徑山
0059a03,1,person,start,A004218,開山大覺國一貞元
0059a03,8,person,end,A004218,開山大覺國一貞元
0059a04,1,person,start,A010559,無上
0059a04,2,person,end,A010559,無上
0059a05,1,person,start,A010583,法濟
0059a05,2,person,end,A010583,法濟
0059a06,1,person,start,A020914,慧滿扶
0059a06,3,person,end,A020914,慧滿扶
0059a07,1,person,start,A020954,法警庠
0059a07,3,person,end,A020954,法警庠
0059a08,1,person,start,A020957,修
0059a08,1,person,end,A020957,修
0059a09,1,person,start,A020958,廣燈湛
0059a09,3,person,end,A020958,廣燈湛
0060a02,1,person,start,A020589,祖印悟
0060a02,3,person,end,A020589,祖印悟
0060a03,1,person,start,A020981,淨慧隣
0060a03,3,person,end,A020981,淨慧隣
0060a04,1,person,start,A020985,妙湛慧
0060a04,3,person,end,A020985,妙湛慧
0060a05,1,person,start,A020986,演教賞
0060a05,3,person,end,A020986,演教賞
0060a06,1,person,start,A020595,寶月方
0060a06,3,person,end,A020595,寶月方
0060a07,1,person,start,A020600,澄慧淵
0060a07,3,person,end,A020600,澄慧淵
0060a08,1,person,start,A008415,維琳無畏
0060a08,4,person,end,A008415,維琳無畏
0060a09,1,person,start,A020983,淨慧儀
0060a09,3,person,end,A020983,淨慧儀
0061a01,1,person,start,A020987,覺潤雲
0061a01,3,person,end,A020987,覺潤雲
0061a02,1,person,start,A020988,玄應仁
0061a02,3,person,end,A020988,玄應仁
0061a03,1,person,start,A020989,普明舜
0061a03,3,person,end,A020989,普明舜
0061a04,1,person,start,A020990,大悟裕
0061a04,3,person,end,A020990,大悟裕
0061a05,1,person,start,A000475,佛日大慧
0061a05,4,person,end,A000475,佛日大慧
0061a06,1,person,start,A020992,妙空明
0061a06,3,person,end,A020992,妙空明
0063a02,1,place,start,PL21445,汶上
0063a02,2,place,end,PL21445,汶上
0063a02,3,person,start,A004207,李燁然
0063a02,5,person,end,A004207,李燁然
0063a02,8,place,start,PL31778,海陽
0063a02,9,place,end,PL31778,海陽
0063a02,10,person,start,A021990,徐文龍
0063a02,12,person,end,A021990,徐文龍
0063a02,13,place,start,PL12513,鹿城
0063a02,14,place,end,PL12513,鹿城
0063a02,15,person,start,A020707,陳𢡟德
0063a02,17,person,end,A020707,陳𢡟德
0063a02,19,place,start,PL10125,虞山
0063a02,20,place,end,PL10125,虞山
0063a02,21,person,start,A020568,宋奎光
0063a02,23,person,end,A020568,宋奎光
0063a06,1,person,start,A004218,開山大覺國一貞元祖師
0063a06,10,person,end,A004218,開山大覺國一貞元祖師
0063a07,3,person,start,A004218,法欽
0063a07,4,person,end,A004218,法欽
0063a07,5,place,start,PL10199,吳郡崑山
0063a07,8,place,end,PL10199,吳郡崑山
0064a02,15,person,start,A010251,寉林素
0064a02,17,person,end,A010251,寉林素
0064a03,14,place,start,PL42189,上京
0064a03,15,place,end,PL42189,上京
0064a03,16,person,start,A010251,素
0064a03,16,person,end,A010251,素
0064a06,8,person,start,A010257,法鑑
0064a06,9,person,end,A010257,法鑑
0065a01,13,place,start,PL11893,餘杭
0065a01,14,place,end,PL11893,餘杭
0065a01,15,place,start,PL12406,龍泉寺
0065a01,17,place,end,PL12406,龍泉寺
0065a01,18,person,start,A021011,法崙
0065a01,19,person,end,A021011,法崙
0065a02,3,place,start,PL12110,臨安
0065a02,4,place,end,PL12110,臨安
0065a03,2,place,start,PL12081,天目山
0065a03,4,place,end,PL12081,天目山
0065a03,10,place,start,PL11772,徑山
0065a03,11,place,end,PL11772,徑山
0065a03,14,place,start,PL11772,徑塢
0065a03,15,place,end,PL11772,徑塢
0065a03,18,person,start,A010251,素
0065a03,18,person,end,A010251,素
0066a03,3,place,start,PL12081,天目
0066a03,4,place,end,PL12081,天目
0066a04,2,place,start,PLG00000000024,五峰
0066a04,3,place,end,PLG00000000024,五峰
0066a04,8,place,start,PL11778,大湫
0066a04,9,place,end,PL11778,大湫
0066a05,8,place,start,PL12081,天目
0066a05,9,place,end,PL12081,天目
0066a06,7,place,start,PL11778,龍井
0066a06,8,place,end,PL11778,龍井
0066a09,17,place,start,PL14902,臨海
0066a09,18,place,end,PL14902,臨海
0066a09,20,person,start,A010307,吳貞
0066a09,21,person,end,A010307,吳貞
0067a01,16,person,start,A003623,馬祖
0067a01,17,person,end,A003623,馬祖
0067a03,1,person,start,A010347,智藏
0067a03,2,person,end,A010347,智藏
0067a04,1,person,start,A010347,藏
0067a04,1,person,end,A010347,藏
0067a04,15,person,start,A001719,曹溪
0067a04,16,person,end,A001719,曹溪
0067a07,5,person,start,A004379,唐代宗
0067a07,7,person,end,A004379,唐代宗
0067a08,8,place,start,PL12081,天目
0067a08,9,place,end,PL12081,天目
0067a08,10,person,start,A010315,巾子山人
0067a08,13,person,end,A010315,巾子山人
0067a09,2,place,start,PL42189,長安
0067a09,3,place,end,PL42189,長安
0068a03,10,place,start,PL56251,喝石巖
0068a03,12,place,end,PL56251,喝石巖
0068a04,1,person,start,A010315,崇慧
0068a04,2,person,end,A010315,崇慧
0068a04,4,place,start,PL42189,京
0068a04,4,place,end,PL42189,京
0068a04,7,place,start,PL42180,章敬寺
0068a04,9,place,end,PL42180,章敬寺
0068a05,1,place,start,PL42103,太清宮
0068a05,3,place,end,PL42103,太清宮
0068a05,6,person,start,A011927,史華
0068a05,7,person,end,A011927,史華
0068a06,5,person,start,A004379,代宗
0068a06,6,person,end,A004379,代宗
0068a06,20,place,start,PL42104,東明觀
0068a07,1,place,end,PL42104,東明觀
0068a08,10,person,start,A009402,魚朝恩
0068a08,12,person,end,A009402,魚朝恩
0068a08,13,person,start,A009402,朝恩
0068a08,14,person,end,A009402,朝恩
0068a09,2,place,start,PL42180,章敬寺
0068a09,4,place,end,PL42180,章敬寺
0068a09,17,place,start,PL42104,東明觀
0068a09,19,place,end,PL42104,東明觀
0069a01,7,person,start,A010315,崇慧
0069a01,8,person,end,A010315,崇慧
0069a03,5,person,start,A011927,史華
0069a03,6,person,end,A011927,史華
0069a04,9,person,start,A021036,鞏廷玉
0069a04,11,person,end,A021036,鞏廷玉
0069a06,8,person,start,A010315,慧
0069a06,8,person,end,A010315,慧
0069a06,10,place,start,PL11772,徑山
0069a06,11,place,end,PL11772,徑山
0069a06,15,person,start,A004218,法欽
0069a06,16,person,end,A004218,法欽
0069a06,21,person,start,A010315,慧
0069a06,21,person,end,A010315,慧
0069a08,20,person,start,A002803,觀音
0069a08,21,person,end,A002803,觀音
0069a09,13,person,start,A004218,徑山
0069a09,14,person,end,A004218,徑山
0070a01,3,person,start,A004379,代宗
0070a01,4,person,end,A004379,代宗
0070a01,8,person,start,A010308,黃鳳
0070a01,9,person,end,A010308,黃鳳
0070a07,11,person,start,A001707,忠國師
0070a07,13,person,end,A001707,忠國師
0070a07,17,person,start,A004218,欽師
0070a07,18,person,end,A004218,欽師
0070a07,21,person,start,A001707,忠
0070a07,21,person,end,A001707,忠
0070a08,8,person,start,A004218,國一
0070a08,9,person,end,A004218,國一
0071a02,9,person,start,A010309,楊綰
0071a02,10,person,end,A010309,楊綰
0071a03,7,person,start,A021038,崔趙公
0071a03,9,person,end,A021038,崔趙公
0071a04,13,person,start,A021038,趙
0071a04,13,person,end,A021038,趙
0071a05,2,person,start,A009805,李泌
0071a05,3,person,end,A009805,李泌
0071a05,4,person,start,A008847,徐浩
0071a05,5,person,end,A008847,徐浩
0071a05,6,person,start,A010311,弟五琦
0071a05,8,person,end,A010311,弟五琦
0071a05,9,person,start,A010312,陳少游
0071a05,11,person,end,A010312,陳少游
0071a07,2,place,start,PL11772,徑山
0071a07,3,place,end,PL11772,徑山
0071a09,4,person,start,A010313,刺史
0071a09,5,person,end,A010313,刺史
0071a09,10,place,start,PL11473,龍興寺
0071a09,12,place,end,PL11473,龍興寺
0071a09,17,place,start,PL11304,越
0071a09,17,place,end,PL11304,越
0072a02,9,place,start,PL11473,龍興
0072a02,10,place,end,PL11473,龍興
0072a02,12,place,start,PL11848,徑山
0072a02,13,place,end,PL11848,徑山
0072a06,14,person,start,A004218,功德山
0072a06,16,person,end,A004218,功德山
0072a06,20,place,start,PL8357,海岱
0072a06,21,place,end,PL8357,海岱
0072a07,3,place,start,PLG00000000048,隴蜀
0072a07,4,place,end,PLG00000000048,隴蜀
0072a07,7,place,start,PL55211,交
0072a07,7,place,end,PL55211,交
0072a07,8,place,start,PL30464,廣
0072a07,8,place,end,PL30464,廣
0072a07,11,place,start,PL6685,朔方
0072a07,12,place,end,PL6685,朔方
0072a09,11,place,start,PL11853,玉芝巖
0072a09,13,place,end,PL11853,玉芝巖
0072a09,14,place,start,PL11854,含暉亭
0072a09,16,place,end,PL11854,含暉亭
0073a04,6,person,start,A004215,德宗
0073a04,7,person,end,A004215,德宗
0073a04,12,person,start,A004218,貞元大覺
0073a04,15,person,end,A004218,貞元大覺
0073a05,14,person,start,A010324,崔元翰
0073a05,16,person,end,A010324,崔元翰
0073a06,2,person,start,A021041,龜登
0073a06,3,person,end,A021041,龜登
0073a06,17,person,start,A010251,鶴林素
0073a06,19,person,end,A010251,鶴林素
0073a06,20,person,start,A010251,素
0073a06,20,person,end,A010251,素
0073a07,1,person,start,A001263,威
0073a07,1,person,end,A001263,威
0073a07,4,person,start,A010050,持
0073a07,4,person,end,A010050,持
0073a07,7,person,start,A010049,方
0073a07,7,person,end,A010049,方
0073a07,10,person,start,A006310,巖
0073a07,10,person,end,A006310,巖
0073a07,13,person,start,A003867,牛頭融
0073a07,15,person,end,A003867,牛頭融
0073a07,16,person,start,A003867,融
0073a07,16,person,end,A003867,融
0073a07,18,person,start,A003654,四祖信
0073a07,20,person,end,A003654,四祖信
0073a08,5,person,start,A003552,錢氏
0073a08,6,person,end,A003552,錢氏
0073a08,9,person,start,A010323,許思
0073a08,10,person,end,A010323,許思
0073a09,13,person,start,A003552,吳越王
0073a09,15,person,end,A003552,吳越王
0074a03,1,person,start,A010559,無上
0074a03,2,person,end,A010559,無上
0074a04,4,person,start,A010559,鑒宗
0074a04,5,person,end,A010559,鑒宗
0074a04,6,place,start,PL13106,湖州長興
0074a04,9,place,end,PL13106,湖州長興
0074a04,15,person,start,A009538,徽
0074a04,15,person,end,A009538,徽
0074a04,21,person,start,A010560,晟
0074a04,21,person,end,A010560,晟
0074a06,2,place,start,PL12987,開元寺
0074a06,4,place,end,PL12987,開元寺
0074a06,7,person,start,A013931,高閒
0074a06,8,person,end,A013931,高閒
0074a06,18,person,start,A013931,閒
0074a06,18,person,end,A013931,閒
0074a07,14,place,start,PL12856,鹽官
0074a07,15,place,end,PL12856,鹽官
0074a07,16,person,start,A003862,悟空
0074a07,17,person,end,A003862,悟空
0074a08,19,place,start,PL12081,天目
0074a08,20,place,end,PL12081,天目
0074a09,2,place,start,PL11772,徑山
0074a09,3,place,end,PL11772,徑山
0074a09,8,person,start,A004218,國一
0074a09,9,person,end,A004218,國一
0075a02,16,place,start,PLG00000000018,江淛
0075a02,17,place,end,PLG00000000018,江淛
0075a03,3,person,start,A021049,洪察
0075a03,4,person,end,A021049,洪察
0075a03,5,person,start,A010583,洪諲
0075a03,6,person,end,A010583,洪諲
0075a03,7,person,start,A021050,洪諧
0075a03,8,person,end,A021050,洪諧
0075a03,9,person,start,A021051,洪寂
0075a03,10,person,end,A021051,洪寂
0075a03,15,person,start,A021052,行謙
0075a03,16,person,end,A021052,行謙
0075a03,17,person,start,A019279,行滿
0075a03,18,person,end,A019279,行滿
0075a03,19,person,start,A019280,行真
0075a03,20,person,end,A019280,行真
0075a04,9,person,start,A010583,諲
0075a04,9,person,end,A010583,諲
0075a08,3,person,start,A021049,察
0075a08,3,person,end,A021049,察
0075a09,3,person,start,A001984,大潙
0075a09,4,person,end,A001984,大潙
0076a02,20,place,start,PL11855,大寂巖
0076a03,1,place,end,PL11855,大寂巖
0076a03,11,place,start,PL8355,吳越
0076a03,12,place,end,PL8355,吳越
0076a03,13,person,start,A003552,武肅王
0076a03,15,person,end,A003552,武肅王
0076a03,21,person,start,A010559,無上
0076a04,1,person,end,A010559,無上
0076a04,8,person,start,A010563,雲牙先生沈敬修
0076a04,14,person,end,A010563,雲牙先生沈敬修
0076a08,1,person,start,A010583,法濟
0076a08,2,person,end,A010583,法濟
0076a09,4,person,start,A010583,洪諲
0076a09,5,person,end,A010583,洪諲
0076a09,8,place,start,PL13011,吳興烏程
0076a09,11,place,end,PL13011,吳興烏程
0077a01,7,person,start,A010559,無上
0077a01,8,person,end,A010559,無上
0077a01,17,place,start,PL23253,嵩嶽
0077a01,18,place,end,PL23253,嵩嶽
0077a06,1,person,start,A010501,雲巖
0077a06,2,person,end,A010501,雲巖
0077a06,7,person,start,A001984,大溈
0077a06,8,person,end,A001984,大溈
0077a06,15,person,start,A010581,石霜
0077a06,16,person,end,A010581,石霜
0077a09,1,place,start,PL12983,西峰院
0077a09,3,place,end,PL12983,西峰院
0077a09,9,place,start,PL11848,徑山
0077a09,10,place,end,PL11848,徑山
0077a09,11,person,start,A010559,無上
0077a09,12,person,end,A010559,無上
0078a01,1,person,start,A010559,無上
0078a01,2,person,end,A010559,無上
0078a01,4,place,start,PL9928,吳中
0078a01,5,place,end,PL9928,吳中
0078a09,12,person,start,A010581,石霜
0078a09,13,person,end,A010581,石霜
0079a01,8,person,start,A010581,石霜
0079a01,9,person,end,A010581,石霜
0080a05,13,place,start,PL24832,許州
0080a05,14,place,end,PL24832,許州
0080a05,15,person,start,A022116,金明
0080a05,16,person,end,A022116,金明
0080a06,4,person,start,A010581,石霜
0080a06,5,person,end,A010581,石霜
0080a06,8,person,start,A010583,徑山老子
0080a06,11,person,end,A010583,徑山老子
0081a02,17,person,start,A022116,明
0081a02,17,person,end,A022116,明
0081a03,13,person,start,A008599,黃巢
0081a03,14,person,end,A008599,黃巢
0081a03,17,person,start,A008599,巢
0081a03,17,person,end,A008599,巢
0081a05,21,place,start,PL8355,吳越
0081a05,22,place,end,PL8355,吳越
0081a05,23,person,start,A003552,武肅王
0081a05,25,person,end,A003552,武肅王
