lb,position,tag,type,key,name
0003a03,1,person,start,A002799,釋迦
0003a03,2,person,end,A002799,釋迦
0003a03,11,person,start,A002188,摩訶迦葉波
0003a03,15,person,end,A002188,摩訶迦葉波
0003a03,16,person,start,A002188,迦葉
0003a03,17,person,end,A002188,迦葉
0003a03,21,place,start,PL48244,雞足山
0003a03,23,place,end,PL48244,雞足山
0003a03,26,person,start,A001428,慈氏
0003a03,27,person,end,A001428,慈氏
0003a03,29,person,start,A000294,奘師
0003a03,30,person,end,A000294,奘師
0003a04,1,place,start,PL48244,屈屈吒播陀
0003a04,5,place,end,PL48244,屈屈吒播陀
0003a04,12,place,start,PL48244,窶盧播陀
0003a04,15,place,end,PL48244,窶盧播陀
0003a04,21,place,start,PL48266,摩竭陀國
0003a04,24,place,end,PL48266,摩竭陀國
0003a04,25,place,start,PL48237,莫訶河
0003a04,27,place,end,PL48237,莫訶河
0003a05,8,place,start,PL41269,雲南賓川
0003a05,11,place,end,PL41269,雲南賓川
0003a05,15,place,start,PL40522,雞足山
0003a05,17,place,end,PL40522,雞足山
0003a05,22,person,start,A002188,迦葉
0003a05,23,person,end,A002188,迦葉
0003a06,6,person,start,A010945,鞞瑟胝羅居士
0003a06,11,person,end,A010945,鞞瑟胝羅居士
0003a06,13,person,start,A007249,善財
0003a06,14,person,end,A007249,善財
0003a06,21,place,start,PL48354,補怛洛迦
0003a06,24,place,end,PL48354,補怛洛迦
0003a06,29,person,start,A002803,觀自在
0003a06,31,person,end,A002803,觀自在
0003a06,32,person,start,A000294,奘師
0003a07,1,person,end,A000294,奘師
0003a07,5,place,start,PL48354,布呾洛迦
0003a07,8,place,end,PL48354,布呾洛迦
0003a07,10,place,start,PL48209,南印度
0003a07,12,place,end,PL48209,南印度
0003a07,13,place,start,PL48353,秣羅矩吒國
0003a07,17,place,end,PL48353,秣羅矩吒國
0003a07,20,place,start,PL48350,秣剌邪山
0003a07,23,place,end,PL48350,秣剌邪山
0003a08,2,place,start,PL13790,定海縣
0003a08,4,place,end,PL13790,定海縣
0003a08,5,place,start,PL151,東海
0003a08,6,place,end,PL151,東海
0003a08,9,place,start,PL13847,普陀山
0003a08,11,place,end,PL13847,普陀山
0003a08,16,place,start,PL48354,補怛洛迦
0003a08,19,place,end,PL48354,補怛洛迦
0003a08,20,person,start,A002803,觀自在菩薩
0003a08,24,person,end,A002803,觀自在菩薩
0003a09,23,person,start,A002761,禹
0003a09,23,person,end,A002761,禹
0003a09,25,person,start,A010604,伯益
0003a09,26,person,end,A010604,伯益
0003a10,17,person,start,A004206,毘盧
0003a10,18,person,end,A004206,毘盧
0003a11,5,person,start,A004206,毘盧
0003a11,6,person,end,A004206,毘盧
0003a12,27,person,start,A002803,觀自在
0003a12,29,person,end,A002803,觀自在
0004a01,7,place,start,PL83,東土
0004a01,8,place,end,PL83,東土
0004a01,10,place,start,PL48209,南印度
0004a01,12,place,end,PL48209,南印度
0004a03,13,place,start,PL48354,補怛洛迦
0004a03,16,place,end,PL48354,補怛洛迦
0004a04,7,person,start,A003079,普賢
0004a04,8,person,end,A003079,普賢
0004a06,6,place,start,PL40522,雞足
0004a06,7,place,end,PL40522,雞足
0004a06,12,place,start,PL13847,普陀
0004a06,13,place,end,PL13847,普陀
0004a06,23,place,start,PL13847,普陀
0004a06,24,place,end,PL13847,普陀
0004a07,4,person,start,A001394,蓮池
0004a07,5,person,end,A001394,蓮池
0004a07,20,place,start,PL40522,雞足
0004a07,21,place,end,PL40522,雞足
0004a08,16,place,start,PL39566,騰衝
0004a08,17,place,end,PL39566,騰衝
0004a08,19,place,start,PL41269,賓川
0004a08,20,place,end,PL41269,賓川
0004a08,23,place,start,PL39095,雲南
0004a08,24,place,end,PL39095,雲南
0004a10,4,place,start,PL13847,普陀
0004a10,5,place,end,PL13847,普陀
0004a11,2,place,start,PL40522,雞足
0004a11,3,place,end,PL40522,雞足
0004a11,9,person,start,A010589,錢邦芑
0004a11,11,person,end,A010589,錢邦芑
0004a11,15,person,start,A010540,范承勳
0004a11,17,person,end,A010540,范承勳
0004a11,28,person,start,A016608,趙介庵師
0004a11,31,person,end,A016608,趙介庵師
0005a01,9,person,start,A010952,開如
0005a01,10,person,end,A010952,開如
0005a01,11,person,start,A010955,了餘
0005a01,12,person,end,A010955,了餘
0005a01,22,person,start,A008920,王雅三學博
0005a01,26,person,end,A008920,王雅三學博
0005a02,2,place,start,PL319,京師
0005a02,3,place,end,PL319,京師
0005a03,24,place,start,PL40522,雞足
0005a03,25,place,end,PL40522,雞足
0005a06,7,place,start,PL39566,騰衝
0005a06,8,place,end,PL39566,騰衝
0005a06,9,person,start,A010950,李根源
0005a06,11,person,end,A010950,李根源
0006a04,10,person,start,A002803,觀音大士
0006a04,13,person,end,A002803,觀音大士
0006a04,15,place,start,PL55477,蓮邦
0006a04,16,place,end,PL55477,蓮邦
0006a05,12,place,start,PL13847,浙江普陀
0006a05,15,place,end,PL13847,浙江普陀
0006a06,3,person,start,A004777,印老法師
0006a06,6,person,end,A004777,印老法師
0007a02,32,person,start,A003079,普賢菩薩
0007a03,3,person,end,A003079,普賢菩薩
0008a03,11,person,start,A004777,印師
0008a03,12,person,end,A004777,印師
0008a07,13,person,start,A004777,印師
0008a07,14,person,end,A004777,印師
0008a09,16,place,start,PL19029,彭澤
0008a09,17,place,end,PL19029,彭澤
