lb,position,tag,type,key,name
0633a02,5,person,end,A007385,佛照光禪師
0633a02,8,person,start,A007177,周必大
0633a02,10,person,end,A007177,周必大
0633a04,1,place,start,PL12309,育王
0633a04,2,place,end,PL12309,育王
0633a04,4,person,start,A000221,無極和尙
0633a04,7,person,end,A000221,無極和尙
0633a04,8,person,start,A008958,無文燦
0633a04,10,person,end,A008958,無文燦
0633a05,1,person,start,A004432,笑翁禪師
0633a05,4,person,end,A004432,笑翁禪師
0633a05,7,person,start,A000076,物初觀
0633a05,9,person,end,A000076,物初觀
0633a06,2,person,start,A008217,壑翁相國
0633a06,5,person,end,A008217,壑翁相國
0633a06,7,person,start,A000076,物初觀
0633a06,9,person,end,A000076,物初觀
0633a07,2,place,start,PL12309,育王
0633a07,3,place,end,PL12309,育王
0633a07,4,person,start,A007633,東堂
0633a07,5,person,end,A007633,東堂
0633a07,6,person,start,A000174,釋文益
0633a07,8,person,end,A000174,釋文益
0633a08,2,person,start,A008404,此菴師祖
0633a08,5,person,end,A008404,此菴師祖
0633a08,8,person,start,A001089,釋清欲
0633a08,10,person,end,A001089,釋清欲
0633a09,2,place,start,PL12309,育王寺
0633a09,4,place,end,PL12309,育王寺
0633a09,7,person,start,A008991,高翥
0633a09,8,person,end,A008991,高翥
0633a10,1,person,start,A007633,橫川和尙
0633a10,4,person,end,A007633,橫川和尙
0633a10,7,place,start,PL12309,育王
0633a10,8,place,end,PL12309,育王
0633a10,10,person,start,A018665,釋道貫
0633a10,12,person,end,A018665,釋道貫
0634a01,2,person,start,A019138,阮使君
0634a01,4,person,end,A019138,阮使君
0634a01,6,place,start,PL12292,玉几山
0634a01,8,place,end,PL12292,玉几山
0634a01,9,person,start,A008995,戴表元
0634a01,11,person,end,A008995,戴表元
0634a02,1,place,start,PL12309,育王
0634a02,2,place,end,PL12309,育王
0634a02,15,person,start,A008210,袁桷
0634a02,16,person,end,A008210,袁桷
0634a03,1,place,start,PL12309,育王
0634a03,2,place,end,PL12309,育王
0634a03,3,person,start,A007633,珙禪師
0634a03,5,person,end,A007633,珙禪師
0634a03,10,person,start,A007563,嶼上人
0634a03,12,person,end,A007563,嶼上人
0634a04,3,person,start,A008210,袁桷
0634a04,4,person,end,A008210,袁桷
0634a05,3,person,start,A019151,胡
0634a05,3,person,end,A019151,胡
0634a05,7,place,start,PL12309,育王寺
0634a05,9,place,end,PL12309,育王寺
0634a05,10,person,start,A008998,朱右
0634a05,11,person,end,A008998,朱右
0634a06,7,person,start,A019151,胡璉
0634a06,8,person,end,A019151,胡璉
0634a07,2,place,start,PL12309,育王
0634a07,3,place,end,PL12309,育王
0634a07,4,person,start,A009002,肇藏主
0634a07,6,person,end,A009002,肇藏主
0634a07,7,person,start,A009005,釋無愠
0634a07,9,person,end,A009005,釋無愠
0634a08,2,place,start,PL12319,天童
0634a08,3,place,end,PL12319,天童
0634a08,4,person,start,A009007,平石砥
0634a08,6,person,end,A009007,平石砥
0634a08,11,person,start,A008206,石室瑛
0634a08,13,person,end,A008206,石室瑛
0634a09,1,place,start,PL12309,阿育王
0634a09,3,place,end,PL12309,阿育王
0634a10,1,person,start,A007530,大覺璉師
0634a10,4,person,end,A007530,大覺璉師
0634a10,6,person,start,A009019,𨶒立本
0634a10,8,person,end,A009019,𨶒立本
0635a01,1,person,start,A009020,蘇洵
0635a01,2,person,end,A009020,蘇洵
0635a02,2,place,start,PL12279,育王
0635a02,3,place,end,PL12279,育王
0637a02,3,person,start,A007237,釋畹荃
0637a02,5,person,end,A007237,釋畹荃
0637a02,6,person,start,A007237,嵩來
0637a02,7,person,end,A007237,嵩來
0637a03,1,person,start,A001640,宋太宗皇帝
0637a03,5,person,end,A001640,宋太宗皇帝
0637a07,1,person,start,A004800,宋英宗皇帝
0637a07,5,person,end,A004800,宋英宗皇帝
0637a07,7,person,start,A007530,懷璉
0637a07,8,person,end,A007530,懷璉
0637a08,1,person,start,A007530,大覺禪師懷璉
0637a08,6,person,end,A007530,大覺禪師懷璉
0638a01,6,place,start,PL12309,育王山
0638a01,8,place,end,PL12309,育王山
0638a01,11,person,start,A008336,常坦
0638a01,12,person,end,A008336,常坦
0638a01,13,person,start,A007519,王安石
0638a01,15,person,end,A007519,王安石
0638a10,2,place,start,PL12309,育王
0638a10,3,place,end,PL12309,育王
0638a10,4,person,start,A007530,大覺璉禪師
0638a10,8,person,end,A007530,大覺璉禪師
0638a10,9,person,start,A003555,蘇軾
0638a10,10,person,end,A003555,蘇軾
0639a03,6,place,start,PL12199,明
0639a03,6,place,end,PL12199,明
0639a03,10,place,start,PL11515,杭
0639a03,10,place,end,PL11515,杭
0639a03,12,person,start,A001131,辯才
0639a03,13,person,end,A001131,辯才
0639a04,10,person,start,A001131,辯才
0639a04,11,person,end,A001131,辯才
0639a07,3,place,start,PL12309,育王
0639a07,4,place,end,PL12309,育王
0639a07,9,person,start,A007519,王安石
0639a07,11,person,end,A007519,王安石
0639a10,2,person,start,A007530,大覺禪師璉公
0639a10,7,person,end,A007530,大覺禪師璉公
0639a10,9,person,start,A003555,蘇軾
0639a10,10,person,end,A003555,蘇軾
0641a01,2,person,start,A007530,大覺禪師
0641a01,5,person,end,A007530,大覺禪師
0641a01,8,person,start,A007519,王安石
0641a01,10,person,end,A007519,王安石
0641a03,8,person,start,A005195,惠休
0641a03,9,person,end,A005195,惠休
0641a07,6,person,start,A003555,蘇軾
0641a07,7,person,end,A003555,蘇軾
0641a08,1,person,start,A002799,大雄氏
0641a08,3,person,end,A002799,大雄氏
0641a09,2,person,start,A008940,周厲王
0641a09,4,person,end,A008940,周厲王
0641a09,6,place,start,PL48210,東天竺國
0641a09,9,place,end,PL48210,東天竺國
0641a09,11,person,start,A002034,阿育王
0641a09,13,person,end,A002034,阿育王
0641a10,3,person,start,A002799,釋迦文佛
0641a10,6,person,end,A002799,釋迦文佛
0641a10,12,person,start,A007511,邪舍尊者
0641a10,15,person,end,A007511,邪舍尊者
0642a01,19,place,start,PL12279,四明鄮山
0642a02,3,place,end,PL12279,四明鄮山
0642a02,18,place,start,PL12309,阿育王寺
0642a03,2,place,end,PL12309,阿育王寺
0642a03,8,person,start,A036833,劉薩訶
0642a03,10,person,end,A036833,劉薩訶
0642a03,18,place,start,PL13269,會稽
0642a03,19,place,end,PL13269,會稽
0642a04,15,place,start,PL13269,會稽
0642a04,16,place,end,PL13269,會稽
0643a03,2,person,start,A007530,大覺禪師璉公
0643a03,7,person,end,A007530,大覺禪師璉公
0643a03,8,person,start,A003555,蘇軾
0643a03,9,person,end,A003555,蘇軾
0643a05,1,person,start,A005200,禪月
0643a05,2,person,end,A005200,禪月
0644a03,3,place,start,PL11516,錢塘
0644a03,4,place,end,PL11516,錢塘
0644a03,15,place,start,PL26071,陳州
0644a03,16,place,end,PL26071,陳州
0644a07,1,person,start,A007530,大覺
0644a07,2,person,end,A007530,大覺
0644a07,5,person,start,A003555,蘇軾
0644a07,6,person,end,A003555,蘇軾
0644a08,1,person,start,A003619,樂全先生
0644a08,4,person,end,A003619,樂全先生
0644a08,13,person,start,A007530,大覺老禪
0644a08,16,person,end,A007530,大覺老禪
0644a08,19,place,start,PL23028,宋
0644a08,19,place,end,PL23028,宋
0644a09,1,place,start,PL77,魯
0644a09,1,place,end,PL77,魯
0644a09,14,person,start,A003619,樂全
0644a09,15,person,end,A003619,樂全
0644a09,16,person,start,A003555,東坡
0644a09,17,person,end,A003555,東坡
0645a02,2,person,start,A018650,趙得麟
0645a02,4,person,end,A018650,趙得麟
0645a02,6,person,start,A003555,蘇軾
0645a02,7,person,end,A003555,蘇軾
0645a03,9,place,start,PL12309,育王
0645a03,10,place,end,PL12309,育王
0645a03,11,person,start,A007530,大覺禪師
0645a03,14,person,end,A007530,大覺禪師
0645a09,15,person,start,A003555,軾
0645a09,15,person,end,A003555,軾
0646a01,2,person,start,A007530,大覺禪師
0646a01,5,person,end,A007530,大覺禪師
0646a01,6,person,start,A003555,蘇軾
0646a01,7,person,end,A003555,蘇軾
0646a02,7,person,start,A003555,蘇軾
0646a02,8,person,end,A003555,蘇軾
0646a02,18,person,start,A007530,大覺禪師器之
0646a03,4,person,end,A007530,大覺禪師器之
0646a03,9,person,start,A006606,仁祖
0646a03,10,person,end,A006606,仁祖
0646a08,2,place,start,PL12309,育王寺
0646a08,4,place,end,PL12309,育王寺
0646a08,7,person,start,A008942,樓异
0646a08,8,person,end,A008942,樓异
0646a09,5,person,start,A003965,舒公中丞
0646a09,8,person,end,A003965,舒公中丞
0646a09,10,place,start,PL13411,東城
0646a09,11,place,end,PL13411,東城
0646a09,16,place,start,PL12301,寶幢
0646a09,17,place,end,PL12301,寶幢
0646a09,29,place,start,PL12279,阿育王山
0646a09,32,place,end,PL12279,阿育王山
0646a09,34,person,start,A007530,大覺禪師
0646a10,1,person,end,A007530,大覺禪師
0646a10,9,person,start,A007530,璉
0646a10,9,person,end,A007530,璉
0646a10,28,person,start,A003965,舒公
0646a10,29,person,end,A003965,舒公
0647a03,8,place,start,PL12279,鄮山
0647a03,9,place,end,PL12279,鄮山
0647a06,2,person,start,A008942,樓試可
0647a06,4,person,end,A008942,樓試可
0647a06,6,place,start,PL12279,育王
0647a06,7,place,end,PL12279,育王
0647a06,10,person,start,A003965,舒亶
0647a06,11,person,end,A003965,舒亶
0648a04,34,place,start,PL12309,廣利宮
0648a04,36,place,end,PL12309,廣利宮
0648a05,2,place,start,PL12323,淵靈祠
0648a05,4,place,end,PL12323,淵靈祠
0648a05,7,place,start,PL12280,三井
0648a05,8,place,end,PL12280,三井
0648a05,28,place,start,PL12319,天童
0648a05,29,place,end,PL12319,天童
0648a06,7,place,start,PL12279,鄮山
0648a06,8,place,end,PL12279,鄮山
0648a06,9,person,start,A008942,樓异試可
0648a06,12,person,end,A008942,樓异試可
0648a07,7,person,start,A008943,錢公
0648a07,8,person,end,A008943,錢公
0648a07,10,place,start,PL12279,育王山
0648a07,12,place,end,PL12279,育王山
0648a07,13,person,start,A004577,胡宗愈
0648a07,15,person,end,A004577,胡宗愈
0648a08,6,place,start,PL12279,鄮山
0648a08,7,place,end,PL12279,鄮山
0649a04,5,person,start,A004577,簡修公
0649a04,7,person,end,A004577,簡修公
0649a05,8,place,start,PL12279,育王山
0649a05,10,place,end,PL12279,育王山
0649a05,17,person,start,A008943,錢公君倚
0649a05,20,person,end,A008943,錢公君倚
0649a05,27,person,start,A008944,慎脩
0649a05,28,person,end,A008944,慎脩
0649a06,16,place,start,PL14899,台州
0649a06,17,place,end,PL14899,台州
0649a06,21,place,start,PL12199,明州
0649a06,22,place,end,PL12199,明州
0649a06,26,person,start,A008944,慎脩
0649a06,27,person,end,A008944,慎脩
0649a07,2,person,start,A000475,妙喜
0649a07,3,person,end,A000475,妙喜
0649a07,6,person,start,A008709,履齋
0649a07,7,person,end,A008709,履齋
0649a07,8,person,start,A008709,吳潛
0649a07,9,person,end,A008709,吳潛
0649a08,15,person,start,A004475,趙州
0649a08,16,person,end,A004475,趙州
0649a08,19,person,start,A003889,老南泉
0649a09,2,person,end,A003889,老南泉
0649a09,5,place,start,PL859,鎮州
0649a09,6,place,end,PL859,鎮州
0649a10,4,place,start,PL12292,玉几山
0649a10,6,place,end,PL12292,玉几山
0649a10,7,person,start,A008945,謝翺
0649a10,8,person,end,A008945,謝翺
0650a02,14,place,start,PL12292,玉几峰
0650a02,16,place,end,PL12292,玉几峰
0650a03,3,place,start,PL3749,并州
0650a03,4,place,end,PL3749,并州
0650a06,2,place,start,PL12309,育王
0650a06,3,place,end,PL12309,育王
0650a06,7,person,start,A008945,謝翺
0650a06,8,person,end,A008945,謝翺
0650a08,5,place,start,PL48208,竺
0650a08,5,place,end,PL48208,竺
0650a10,2,place,start,PL12279,鄮嶺
0650a10,3,place,end,PL12279,鄮嶺
0650a10,6,person,start,A007385,佛照禪師
0650a10,9,person,end,A007385,佛照禪師
0650a10,10,person,start,A007385,德光
0650a10,11,person,end,A007385,德光
0651a01,1,place,start,PL12292,玉几峯
0651a01,3,place,end,PL12292,玉几峯
0651a03,1,place,start,PL11596,景德靈隱禪寺
0651a03,6,place,end,PL11596,景德靈隱禪寺
0651a03,9,person,start,A007385,佛照禪師德光
0651a03,14,person,end,A007385,佛照禪師德光
0651a05,1,place,start,PL14897,台州
0651a05,2,place,end,PL14897,台州
0651a05,3,place,start,PL14870,光孝
0651a05,4,place,end,PL14870,光孝
0651a05,12,place,start,PL11596,靈隱
0651a05,13,place,end,PL11596,靈隱
0651a08,3,person,start,A007530,大覺禪師懷璉
0651a08,8,person,end,A007530,大覺禪師懷璉
0652a01,3,person,start,A006606,仁祖
0652a01,4,person,end,A006606,仁祖
0652a02,3,person,start,A007530,大覺
0652a02,4,person,end,A007530,大覺
0652a03,16,place,start,PL12198,明州
0652a03,17,place,end,PL12198,明州
0652a03,18,place,start,PL12279,阿育王山
0652a04,2,place,end,PL12279,阿育王山
0652a04,3,place,start,PL12309,廣利禪寺
0652a04,6,place,end,PL12309,廣利禪寺
0652a04,16,person,start,A002799,釋迦
0652a04,17,person,end,A002799,釋迦
0652a06,17,person,start,A007530,懷璉
0652a06,18,person,end,A007530,懷璉
0652a10,11,person,start,A007385,佛照禪師德光
0652a10,16,person,end,A007385,佛照禪師德光
0653a01,7,place,start,PL12279,阿育王山
0653a01,10,place,end,PL12279,阿育王山
0653a02,1,person,start,A007385,佛照光禪師
0653a02,5,person,end,A007385,佛照光禪師
0653a02,21,person,start,A007177,周必大
0653a02,23,person,end,A007177,周必大
0653a04,2,person,start,A007385,佛照禪師
0653a04,5,person,end,A007385,佛照禪師
0653a04,10,person,start,A007385,德光
0653a04,11,person,end,A007385,德光
0653a04,15,place,start,PL19762,臨江軍
0653a04,17,place,end,PL19762,臨江軍
0653a04,18,place,start,PL19052,新喻縣
0653a05,1,place,end,PL19052,新喻縣
0653a05,5,person,start,A008946,厶
0653a05,5,person,end,A008946,厶
0653a05,7,person,start,A008947,堯訓
0653a05,8,person,end,A008947,堯訓
0653a05,10,person,start,A008948,術
0653a05,10,person,end,A008948,術
0653a07,14,place,start,PL19608,袁州
0653a07,15,place,end,PL19608,袁州
0653a07,16,place,start,PL19593,木平山
0653a07,18,place,end,PL19593,木平山
0653a08,1,person,start,A008949,妙應大師伯華
0653a08,6,person,end,A008949,妙應大師伯華
0653a09,18,person,start,A008950,循
0653a09,18,person,end,A008950,循
0654a01,1,person,start,A000475,大慧禪師宗杲
0654a01,6,person,end,A000475,大慧禪師宗杲
0654a02,19,place,start,PL19742,光化禪院
0654a03,3,place,end,PL19742,光化禪院
0654a03,9,person,start,A003849,普吉
0654a03,10,person,end,A003849,普吉
0654a03,19,person,start,A003849,吉
0654a03,19,person,end,A003849,吉
0654a04,2,place,start,PL17106,閩
0654a04,2,place,end,PL17106,閩
0654a04,7,person,start,A001334,善果
0654a04,8,person,end,A001334,善果
0654a04,10,place,start,PL17199,東禪
0654a04,11,place,end,PL17199,東禪
0654a04,18,place,start,PL39130,妙湛
0654a04,19,place,end,PL39130,妙湛
0654a06,3,place,start,PL18573,江西
0654a06,4,place,end,PL18573,江西
0654a06,5,place,start,PL19632,百丈
0654a06,6,place,end,PL19632,百丈
0654a06,7,person,start,A008615,道震
0654a06,8,person,end,A008615,道震
0654a06,11,place,start,PL19708,寶峯
0654a06,12,place,end,PL19708,寶峯
0654a06,13,person,start,A008952,擇明
0654a06,14,person,end,A008952,擇明
0654a07,5,place,start,PL20171,饒州
0654a07,6,place,end,PL20171,饒州
0654a07,11,person,start,A004687,曇華
0654a07,12,person,end,A004687,曇華
0654a09,3,person,start,A001334,果老
0654a09,4,person,end,A001334,果老
0654a09,6,place,start,PL28697,溈山
0654a09,7,place,end,PL28697,溈山
0654a09,8,person,start,A001334,果
0654a09,8,person,end,A001334,果
0654a09,12,place,start,PL18573,江西
0654a09,13,place,end,PL18573,江西
0654a09,17,person,start,A008655,天遊
0654a09,18,person,end,A008655,天遊
0654a10,1,place,start,PL19162,雲岩
0654a10,2,place,end,PL19162,雲岩
0654a10,6,person,start,A008262,道顏
0654a10,7,person,end,A008262,道顏
0654a10,9,place,start,PL18855,圓通
0654a10,10,place,end,PL18855,圓通
0654a10,12,person,start,A004687,曇華
0654a10,13,person,end,A004687,曇華
0654a10,15,place,start,PL18775,廬山
0654a10,16,place,end,PL18775,廬山
0654a10,18,place,start,PL18801,東林
0654a10,19,place,end,PL18801,東林
0655a01,1,place,start,PL13513,婺州
0655a01,2,place,end,PL13513,婺州
0655a01,4,place,start,PL13584,雙林
0655a01,5,place,end,PL13584,雙林
0655a01,14,person,start,A000475,大慧
0655a01,15,person,end,A000475,大慧
0655a01,17,place,start,PL12198,四明
0655a01,18,place,end,PL12198,四明
0655a01,19,place,start,PL12279,阿育王山
0655a02,3,place,end,PL12279,阿育王山
0655a02,16,person,start,A000475,慧
0655a02,16,person,end,A000475,慧
0655a04,5,place,start,PL11772,徑山
0655a04,6,place,end,PL11772,徑山
0655a04,7,place,start,PL11773,明月堂
0655a04,9,place,end,PL11773,明月堂
0655a06,7,person,start,A000475,慧
0655a06,7,person,end,A000475,慧
0655a06,12,place,start,PL19591,仰山
0655a06,13,place,end,PL19591,仰山
0655a06,18,place,start,PL14897,台
0655a06,18,place,end,PL14897,台
0655a07,1,person,start,A008954,李侍郎浩
0655a07,4,person,end,A008954,李侍郎浩
0655a07,7,place,start,PL14339,鴻福
0655a07,8,place,end,PL14339,鴻福
0655a07,13,place,start,PL14870,光孝
0655a07,14,place,end,PL14870,光孝
0655a08,15,place,start,PL17901,泉州
0655a08,16,place,end,PL17901,泉州
0655a09,12,person,start,A007385,拙菴
0655a09,13,person,end,A007385,拙菴
0655a10,3,person,start,A000480,孝宗皇帝
0655a10,6,person,end,A000480,孝宗皇帝
0655a10,19,place,start,PL11596,靈隱寺
0656a01,2,place,end,PL11596,靈隱寺
0656a02,14,person,start,A007385,佛照禪師
0656a02,17,person,end,A007385,佛照禪師
0656a04,9,person,start,A006606,仁宗
0656a04,10,person,end,A006606,仁宗
0656a04,12,person,start,A007530,大覺禪師懷璉
0656a04,17,person,end,A007530,大覺禪師懷璉
0656a05,3,place,start,PL12309,育王
0656a05,4,place,end,PL12309,育王
0656a05,10,place,start,PL11561,重華
0656a05,11,place,end,PL11561,重華
0656a06,9,place,start,PL11848,徑山
0656a06,10,place,end,PL11848,徑山
0656a07,8,place,start,PL12309,育王
0656a07,9,place,end,PL12309,育王
0656a07,12,place,start,PL12318,東菴
0656a07,13,place,end,PL12318,東菴
0656a09,2,person,start,A008955,陸待制
0656a09,4,person,end,A008955,陸待制
0657a04,8,place,start,PL12318,東菴
0657a04,9,place,end,PL12318,東菴
0657a04,19,person,start,A007385,普慧宗覺大禪師
0657a05,6,person,end,A007385,普慧宗覺大禪師
0657a07,1,place,start,PL151,東海
0657a07,2,place,end,PL151,東海
0657a07,12,person,start,A007530,璉
0657a07,12,person,end,A007530,璉
0657a07,17,place,start,PL23467,汴京
0657a07,18,place,end,PL23467,汴京
0657a08,1,place,start,PL12309,育王
0657a08,2,place,end,PL12309,育王
0657a09,1,person,start,A008956,正玸
0657a09,2,person,end,A008956,正玸
0657a09,18,person,start,A000480,阜陵
0657a09,19,person,end,A000480,阜陵
0657a10,16,person,start,A008957,章侍郎頴
0657a10,19,person,end,A008957,章侍郎頴
0658a05,8,person,start,A007385,光公
0658a05,9,person,end,A007385,光公
0658a06,12,person,start,A000480,孝宗
0658a06,13,person,end,A000480,孝宗
0658a07,9,place,start,PL12318,東菴
0658a07,10,place,end,PL12318,東菴
0659a02,1,place,start,PL12198,慶元府
0659a02,3,place,end,PL12198,慶元府
0659a02,4,place,start,PL12309,阿育王寺
0659a02,7,place,end,PL12309,阿育王寺
0659a06,3,person,start,A006611,度宗
0659a06,4,person,end,A006611,度宗
0659a10,10,person,start,A006611,度宗
0659a10,11,person,end,A006611,度宗
0660a01,7,person,start,A006611,度宗
0660a01,8,person,end,A006611,度宗
0660a01,13,person,start,A003564,理宗
0660a01,14,person,end,A003564,理宗
0660a03,1,place,start,PL12309,育王
0660a03,2,place,end,PL12309,育王
0660a03,4,person,start,A000221,無極和尙
0660a03,7,person,end,A000221,無極和尙
0660a03,8,person,start,A008958,無文燦
0660a03,10,person,end,A008958,無文燦
0660a04,7,person,start,A008959,空叟
0660a04,8,person,end,A008959,空叟
0660a04,15,place,start,PL12309,玉几
0660a04,16,place,end,PL12309,玉几
0660a05,10,person,start,A008960,文遠
0660a05,11,person,end,A008960,文遠
0660a05,14,place,start,PL1058,趙州
0660a05,15,place,end,PL1058,趙州
0660a05,16,person,start,A008874,躭源
0660a05,17,person,end,A008874,躭源
0660a06,1,place,start,PL25214,南陽
0660a06,2,place,end,PL25214,南陽
0660a06,6,person,start,A008959,空叟
0660a06,7,person,end,A008959,空叟
0660a07,6,place,start,PL8355,吳越
0660a07,7,place,end,PL8355,吳越
0661a01,1,person,start,A004432,笑翁禪師
0661a01,4,person,end,A004432,笑翁禪師
0661a01,9,person,start,A000076,物初觀
0661a01,11,person,end,A000076,物初觀
0661a02,3,person,start,A004432,妙堪
0661a02,4,person,end,A004432,妙堪
0661a02,6,person,start,A004432,笑翁
0661a02,7,person,end,A004432,笑翁
0661a02,8,place,start,PL12198,四明
0661a02,9,place,end,PL12198,四明
0661a02,10,place,start,PL12221,慈溪
0661a02,11,place,end,PL12221,慈溪
0661a04,5,place,start,PL12412,蘆山院
0661a04,7,place,end,PL12412,蘆山院
0661a04,10,person,start,A004218,道欽
0661a04,11,person,end,A004218,道欽
0661a04,17,person,start,A004218,欽
0661a04,17,person,end,A004218,欽
0661a05,4,place,start,PL11011,金山
0661a05,5,place,end,PL11011,金山
0661a05,6,person,start,A008964,息菴觀
0661a05,8,person,end,A008964,息菴觀
0661a05,9,place,start,PL11683,淨慈
0661a05,10,place,end,PL11683,淨慈
0661a05,11,person,start,A008735,肯堂充
0661a05,13,person,end,A008735,肯堂充
0661a05,14,place,start,PL11596,靈隱
0661a05,15,place,end,PL11596,靈隱
0661a05,16,person,start,A001037,松源岳
0661a05,18,person,end,A001037,松源岳
0661a06,10,place,start,PL12319,天童
0661a06,11,place,end,PL12319,天童
0661a06,12,person,start,A008961,無用全禪師
0661a06,16,person,end,A008961,無用全禪師
0661a06,18,person,start,A000475,妙喜
0661a06,19,person,end,A000475,妙喜
0661a07,15,person,start,A008961,用
0661a07,15,person,end,A008961,用
0661a08,14,person,start,A008961,用
0661a08,14,person,end,A008961,用
0661a09,10,person,start,A008961,用
0661a09,10,person,end,A008961,用
0662a01,4,place,start,PL12262,妙勝
0662a01,5,place,end,PL12262,妙勝
0662a01,10,person,start,A009973,程公覃
0662a01,12,person,end,A009973,程公覃
0662a02,1,person,start,A008961,無用
0662a02,2,person,end,A008961,無用
0662a02,13,place,start,PL14782,報恩
0662a02,14,place,end,PL14782,報恩
0662a02,15,place,start,PL12214,寶慶
0662a02,16,place,end,PL12214,寶慶
0662a03,1,place,start,PL9973,虎邱
0662a03,2,place,end,PL9973,虎邱
0662a03,5,place,start,PL17160,閩
0662a03,5,place,end,PL17160,閩
0662a03,7,place,start,PL14813,方巖
0662a03,8,place,end,PL14813,方巖
0662a03,14,place,start,PL17205,雪峯
0662a03,15,place,end,PL17205,雪峯
0662a04,4,place,start,PL11596,靈隱
0662a04,5,place,end,PL11596,靈隱
0662a04,9,place,start,PL12198,明
0662a04,9,place,end,PL12198,明
0662a04,16,place,start,PL56365,翠岩
0662a04,17,place,end,PL56365,翠岩
0662a05,6,place,start,PL11683,淨慈
0662a05,7,place,end,PL11683,淨慈
0662a05,8,place,start,PL12309,育王
0662a05,9,place,end,PL12309,育王
0662a05,16,person,start,A002799,迦文
0662a05,17,person,end,A002799,迦文
0662a08,12,place,start,PL125,荊
0662a08,12,place,end,PL125,荊
0662a08,13,place,start,PL29428,湖
0662a08,13,place,end,PL29428,湖
0662a08,16,person,start,A008965,孟無菴拱
0662a08,19,person,end,A008965,孟無菴拱
0663a01,19,place,start,PL42374,京兆
0663a02,1,place,end,PL42374,京兆
0663a02,4,person,start,A008966,趙公與籌
0663a02,7,person,end,A008966,趙公與籌
0663a02,13,place,start,PL11596,靈隱
0663a02,14,place,end,PL11596,靈隱
0663a04,6,place,start,PL12516,永嘉
